Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:6286 -> 10.10.2.1:53 [UDP] packets=1 bytes=93
10.10.2.101:7923 -> 10.10.2.1:53 [UDP] packets=1 bytes=82
10.10.2.101:9394 -> 10.10.2.1:53 [UDP] packets=1 bytes=81
10.10.2.101:14117 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:15316 -> 10.10.2.1:53 [UDP] packets=1 bytes=83
10.10.2.101:18280 -> 10.10.2.1:53 [UDP] packets=1 bytes=98
10.10.2.101:18697 -> 10.10.2.1:53 [UDP] packets=1 bytes=97
10.10.2.101:19320 -> 10.10.2.1:53 [UDP] packets=1 bytes=81
10.10.2.101:20140 -> 10.10.2.1:53 [UDP] packets=1 bytes=92
10.10.2.101:20289 -> 10.10.2.1:53 [UDP] packets=1 bytes=90
10.10.2.101:20493 -> 10.10.2.1:53 [UDP] packets=1 bytes=81
10.10.2.101:20787 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:20801 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:21155 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:21783 -> 10.10.2.1:53 [UDP] packets=1 bytes=89
10.10.2.101:21951 -> 10.10.2.1:53 [UDP] packets=1 bytes=73
10.10.2.101:22305 -> 10.10.2.1:53 [UDP] packets=1 bytes=89
10.10.2.101:22520 -> 10.10.2.1:53 [UDP] packets=1 bytes=78
10.10.2.101:22681 -> 10.10.2.1:53 [UDP] packets=1 bytes=82
10.10.2.101:22733 -> 10.10.2.1:53 [UDP] packets=1 bytes=88
10.10.2.101:24077 -> 10.10.2.1:53 [UDP] packets=1 bytes=83
10.10.2.101:25871 -> 10.10.2.1:53 [UDP] packets=1 bytes=81
10.10.2.101:27472 -> 10.10.2.1:53 [UDP] packets=2 bytes=164
10.10.2.101:29025 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:29325 -> 10.10.2.1:53 [UDP] packets=1 bytes=82
10.10.2.101:29679 -> 10.10.2.1:53 [UDP] packets=1 bytes=78
10.10.2.101:30881 -> 10.10.2.1:53 [UDP] packets=1 bytes=82
10.10.2.101:31790 -> 10.10.2.1:53 [UDP] packets=1 bytes=81
10.10.2.101:32149 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:32620 -> 10.10.2.1:53 [UDP] packets=1 bytes=90
10.10.2.101:35902 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:36053 -> 10.10.2.1:53 [UDP] packets=1 bytes=78
10.10.2.101:37914 -> 10.10.2.1:53 [UDP] packets=1 bytes=76
10.10.2.101:38284 -> 10.10.2.1:53 [UDP] packets=1 bytes=95
10.10.2.101:40395 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:40743 -> 10.10.2.1:53 [UDP] packets=1 bytes=96
